order_id,product_id,quantity,order_date,status
2026011300117,4,11,2026-01-13,SHIPPED
2026011300118,5,42,2026-01-13,DELIVERED
2026011300119,1,57,2026-01-13,DELIVERED
2026011300120,2,10,2026-01-13,DELIVERED
2026011300121,2,4,2026-01-13,DELIVERED
2026011300122,3,5,2026-01-13,CONFIRMED
2026011300123,2,90,2026-01-13,DELIVERED
2026011300124,2,93,2026-01-13,SHIPPED
2026011300125,4,10,2026-01-13,CONFIRMED
2026011300126,4,57,2026-01-13,SHIPPED
2026011300127,1,41,2026-01-13,DELIVERED
2026011300128,5,99,2026-01-13,PENDING
2026011300129,2,35,2026-01-13,DELIVERED
2026011300130,4,62,2026-01-13,CONFIRMED
2026011300131,2,55,2026-01-13,PENDING
2026011300132,5,99,2026-01-13,SHIPPED
2026011300133,3,72,2026-01-13,PENDING
2026011300134,3,8,2026-01-13,DELIVERED
2026011300135,2,81,2026-01-13,DELIVERED
2026011300136,1,55,2026-01-13,DELIVERED
2026011300137,4,32,2026-01-13,CONFIRMED
2026011300138,4,73,2026-01-13,SHIPPED
2026011300139,4,94,2026-01-13,DELIVERED
2026011300140,3,75,2026-01-13,DELIVERED
2026011300141,2,45,2026-01-13,SHIPPED
2026011300142,5,91,2026-01-13,SHIPPED
2026011300143,5,42,2026-01-13,DELIVERED
2026011300144,2,34,2026-01-13,SHIPPED
2026011300145,4,11,2026-01-13,PENDING
2026011300146,3,98,2026-01-13,PENDING
2026011300147,3,10,2026-01-13,DELIVERED
2026011300148,3,79,2026-01-13,CONFIRMED
2026011300149,1,40,2026-01-13,PENDING
2026011300150,1,79,2026-01-13,CONFIRMED
2026011300151,1,96,2026-01-13,PENDING
2026011300152,5,97,2026-01-13,DELIVERED
2026011300153,3,34,2026-01-13,CONFIRMED
2026011300154,2,64,2026-01-13,PENDING
2026011300155,4,17,2026-01-13,CONFIRMED
2026011300156,3,21,2026-01-13,SHIPPED
2026011300157,4,96,2026-01-13,CONFIRMED
2026011300158,1,22,2026-01-13,SHIPPED
2026011300159,1,15,2026-01-13,DELIVERED
2026011300160,5,42,2026-01-13,DELIVERED
2026011300161,5,50,2026-01-13,DELIVERED
2026011300162,4,79,2026-01-13,DELIVERED
2026011300163,2,100,2026-01-13,SHIPPED
2026011300164,3,99,2026-01-13,CONFIRMED
2026011300165,3,86,2026-01-13,DELIVERED
2026011300166,1,37,2026-01-13,PENDING
2026011300167,1,28,2026-01-13,PENDING
2026011300168,4,65,2026-01-13,DELIVERED
2026011300169,3,1,2026-01-13,DELIVERED
2026011300170,3,38,2026-01-13,DELIVERED
2026011300171,1,23,2026-01-13,DELIVERED
2026011300172,3,45,2026-01-13,DELIVERED
2026011300173,5,65,2026-01-13,DELIVERED
2026011300174,3,64,2026-01-13,DELIVERED
2026011300175,2,50,2026-01-13,CONFIRMED
2026011300176,3,66,2026-01-13,CONFIRMED
2026011300177,5,34,2026-01-13,SHIPPED
2026011300178,3,28,2026-01-13,SHIPPED
2026011300179,5,10,2026-01-13,SHIPPED
2026011300180,2,96,2026-01-13,DELIVERED
2026011300181,2,13,2026-01-13,DELIVERED
2026011300182,5,96,2026-01-13,PENDING
2026011300183,3,79,2026-01-13,CONFIRMED
2026011300184,1,65,2026-01-13,DELIVERED
2026011300185,2,55,2026-01-13,PENDING
2026011300186,4,5,2026-01-13,CONFIRMED
2026011300187,4,81,2026-01-13,SHIPPED
2026011300188,4,33,2026-01-13,SHIPPED
2026011300189,3,57,2026-01-13,CONFIRMED
2026011300190,5,8,2026-01-13,DELIVERED
2026011300191,5,10,2026-01-13,DELIVERED
2026011300192,1,45,2026-01-13,CONFIRMED
2026011300193,3,5,2026-01-13,SHIPPED
2026011300194,1,57,2026-01-13,SHIPPED
2026011300195,1,7,2026-01-13,SHIPPED
2026011300196,1,20,2026-01-13,CONFIRMED
2026011300197,4,90,2026-01-13,CONFIRMED
2026011300198,5,96,2026-01-13,DELIVERED
2026011300199,1,98,2026-01-13,DELIVERED
2026011300200,5,1,2026-01-13,CONFIRMED
2026011300201,3,56,2026-01-13,DELIVERED
2026011300202,3,52,2026-01-13,DELIVERED
2026011300203,5,4,2026-01-13,SHIPPED
2026011300204,5,67,2026-01-13,PENDING
2026011300205,5,94,2026-01-13,DELIVERED
2026011300206,3,94,2026-01-13,SHIPPED
2026011300207,1,20,2026-01-13,SHIPPED
2026011300208,3,8,2026-01-13,DELIVERED
2026011300209,1,15,2026-01-13,CONFIRMED
2026011300210,4,57,2026-01-13,CONFIRMED
2026011300211,5,58,2026-01-13,PENDING
2026011300212,2,17,2026-01-13,PENDING
2026011300213,1,65,2026-01-13,CONFIRMED
2026011300214,3,43,2026-01-13,SHIPPED
2026011300215,3,82,2026-01-13,PENDING
2026011300216,2,34,2026-01-13,DELIVERED
2026011300217,2,5,2026-01-13,PENDING
2026011300218,4,98,2026-01-13,DELIVERED
2026011300219,2,20,2026-01-13,PENDING
2026011300220,3,88,2026-01-13,SHIPPED
2026011300221,5,24,2026-01-13,CONFIRMED
2026011300222,3,7,2026-01-13,DELIVERED
2026011300223,3,96,2026-01-13,SHIPPED
2026011300224,1,63,2026-01-13,PENDING
2026011300225,2,84,2026-01-13,CONFIRMED
2026011300226,3,96,2026-01-13,SHIPPED
2026011300227,2,35,2026-01-13,SHIPPED
2026011300228,4,12,2026-01-13,DELIVERED
2026011300229,4,71,2026-01-13,DELIVERED
2026011300230,2,15,2026-01-13,DELIVERED
2026011300231,5,86,2026-01-13,CONFIRMED
2026011300232,4,34,2026-01-13,DELIVERED
2026011300233,2,70,2026-01-13,CONFIRMED
2026011300234,4,74,2026-01-13,DELIVERED
2026011300235,2,72,2026-01-13,SHIPPED
2026011300236,4,34,2026-01-13,DELIVERED
2026011300237,3,100,2026-01-13,PENDING
2026011300238,1,96,2026-01-13,PENDING
2026011300239,5,37,2026-01-13,PENDING
2026011300240,2,86,2026-01-13,DELIVERED
2026011300241,5,92,2026-01-13,SHIPPED
2026011300242,1,81,2026-01-13,DELIVERED
2026011300243,1,80,2026-01-13,PENDING
2026011300244,5,96,2026-01-13,PENDING
2026011300245,2,92,2026-01-13,SHIPPED
2026011300246,1,2,2026-01-13,SHIPPED
2026011300247,1,89,2026-01-13,DELIVERED
2026011300248,1,5,2026-01-13,CONFIRMED
2026011300249,4,85,2026-01-13,DELIVERED
2026011300250,1,21,2026-01-13,DELIVERED
2026011300251,1,48,2026-01-13,CONFIRMED
2026011300252,2,20,2026-01-13,PENDING
2026011300253,2,61,2026-01-13,SHIPPED
2026011300254,3,63,2026-01-13,SHIPPED
2026011300255,5,18,2026-01-13,PENDING
2026011300256,1,12,2026-01-13,PENDING
2026011300257,2,19,2026-01-13,PENDING
2026011300258,3,34,2026-01-13,DELIVERED
2026011300259,4,14,2026-01-13,SHIPPED
2026011300260,2,96,2026-01-13,SHIPPED
2026011300261,5,76,2026-01-13,CONFIRMED
2026011300262,1,92,2026-01-13,DELIVERED
2026011300263,3,84,2026-01-13,DELIVERED
2026011300264,1,38,2026-01-13,CONFIRMED
2026011300265,5,23,2026-01-13,CONFIRMED
2026011300266,5,5,2026-01-13,DELIVERED
2026011300267,5,85,2026-01-13,CONFIRMED
2026011300268,3,45,2026-01-13,DELIVERED
2026011300269,4,7,2026-01-13,DELIVERED
2026011300270,5,3,2026-01-13,SHIPPED
2026011300271,4,39,2026-01-13,PENDING
2026011300272,4,66,2026-01-13,SHIPPED
2026011300273,4,91,2026-01-13,PENDING
2026011300274,2,23,2026-01-13,CONFIRMED
2026011300275,5,65,2026-01-13,PENDING
2026011300276,4,7,2026-01-13,CONFIRMED
2026011300277,2,61,2026-01-13,SHIPPED
2026011300278,1,1,2026-01-13,CONFIRMED
2026011300279,4,55,2026-01-13,CONFIRMED
2026011300280,1,1,2026-01-13,DELIVERED
2026011300281,5,41,2026-01-13,CONFIRMED
2026011300282,5,99,2026-01-13,DELIVERED
2026011300283,4,66,2026-01-13,SHIPPED
2026011300284,5,43,2026-01-13,SHIPPED
2026011300285,4,50,2026-01-13,CONFIRMED
2026011300286,4,83,2026-01-13,DELIVERED
2026011300287,3,38,2026-01-13,PENDING
2026011300288,2,72,2026-01-13,CONFIRMED
2026011300289,3,5,2026-01-13,PENDING
2026011300290,2,70,2026-01-13,DELIVERED
2026011300291,2,72,2026-01-13,SHIPPED
2026011300292,5,4,2026-01-13,PENDING
2026011300293,3,6,2026-01-13,PENDING
2026011300294,5,69,2026-01-13,DELIVERED
2026011300295,2,64,2026-01-13,PENDING
2026011300296,2,79,2026-01-13,PENDING
2026011300297,3,93,2026-01-13,SHIPPED
2026011300298,4,73,2026-01-13,SHIPPED
2026011300299,3,14,2026-01-13,SHIPPED
2026011300300,3,87,2026-01-13,DELIVERED
2026011300301,2,1,2026-01-13,SHIPPED
2026011300302,1,89,2026-01-13,SHIPPED
2026011300303,1,79,2026-01-13,SHIPPED
2026011300304,3,16,2026-01-13,SHIPPED
2026011300305,4,80,2026-01-13,CONFIRMED
2026011300306,2,56,2026-01-13,PENDING
2026011300307,3,3,2026-01-13,PENDING
2026011300308,5,51,2026-01-13,DELIVERED
2026011300309,4,68,2026-01-13,PENDING
2026011300310,5,69,2026-01-13,SHIPPED
2026011300311,3,67,2026-01-13,CONFIRMED
2026011300312,2,39,2026-01-13,CONFIRMED
2026011300313,4,81,2026-01-13,DELIVERED
2026011300314,4,62,2026-01-13,SHIPPED
2026011300315,2,65,2026-01-13,DELIVERED
2026011300316,4,35,2026-01-13,SHIPPED
2026011300317,1,8,2026-01-13,DELIVERED
2026011300318,5,78,2026-01-13,SHIPPED
2026011300319,1,79,2026-01-13,SHIPPED
2026011300320,2,21,2026-01-13,SHIPPED
2026011300321,4,17,2026-01-13,DELIVERED
2026011300322,2,87,2026-01-13,DELIVERED
2026011300323,3,49,2026-01-13,CONFIRMED
2026011300324,4,53,2026-01-13,PENDING
2026011300325,5,41,2026-01-13,PENDING
2026011300326,4,56,2026-01-13,SHIPPED
2026011300327,2,22,2026-01-13,DELIVERED
2026011300328,4,84,2026-01-13,DELIVERED
2026011300329,5,10,2026-01-13,DELIVERED
2026011300330,3,77,2026-01-13,PENDING
2026011300331,2,1,2026-01-13,DELIVERED
2026011300332,4,30,2026-01-13,PENDING
2026011300333,3,12,2026-01-13,SHIPPED
2026011300334,1,58,2026-01-13,SHIPPED
2026011300335,2,100,2026-01-13,PENDING
2026011300336,5,26,2026-01-13,SHIPPED
2026011300337,4,42,2026-01-13,PENDING
2026011300338,2,93,2026-01-13,DELIVERED
2026011300339,4,38,2026-01-13,SHIPPED
2026011300340,4,64,2026-01-13,PENDING
2026011300341,2,96,2026-01-13,DELIVERED
2026011300342,1,38,2026-01-13,PENDING
2026011300343,5,77,2026-01-13,DELIVERED
2026011300344,5,36,2026-01-13,SHIPPED
2026011300345,1,56,2026-01-13,PENDING
2026011300346,5,74,2026-01-13,PENDING
2026011300347,2,80,2026-01-13,CONFIRMED
2026011300348,1,13,2026-01-13,PENDING
2026011300349,5,28,2026-01-13,DELIVERED
2026011300350,2,73,2026-01-13,SHIPPED
2026011300351,4,48,2026-01-13,PENDING
2026011300352,2,42,2026-01-13,DELIVERED
2026011300353,5,71,2026-01-13,SHIPPED
2026011300354,5,48,2026-01-13,PENDING
2026011300355,4,51,2026-01-13,PENDING
2026011300356,5,36,2026-01-13,SHIPPED
2026011300357,4,29,2026-01-13,DELIVERED
2026011300358,4,74,2026-01-13,CONFIRMED
2026011300359,2,57,2026-01-13,SHIPPED
2026011300360,3,65,2026-01-13,PENDING
2026011300361,5,86,2026-01-13,CONFIRMED
2026011300362,3,53,2026-01-13,PENDING
2026011300363,2,98,2026-01-13,CONFIRMED
2026011300364,5,29,2026-01-13,SHIPPED
2026011300365,5,65,2026-01-13,SHIPPED
2026011300366,1,18,2026-01-13,DELIVERED
2026011300367,3,94,2026-01-13,CONFIRMED
2026011300368,5,62,2026-01-13,CONFIRMED
2026011300369,2,32,2026-01-13,CONFIRMED
2026011300370,4,20,2026-01-13,CONFIRMED
2026011300371,4,18,2026-01-13,CONFIRMED
2026011300372,1,49,2026-01-13,PENDING
2026011300373,3,59,2026-01-13,PENDING
2026011300374,4,70,2026-01-13,SHIPPED
2026011300375,5,92,2026-01-13,PENDING
2026011300376,2,68,2026-01-13,PENDING
2026011300377,3,46,2026-01-13,PENDING
2026011300378,3,19,2026-01-13,SHIPPED
2026011300379,3,38,2026-01-13,CONFIRMED
2026011300380,5,72,2026-01-13,DELIVERED
2026011300381,1,78,2026-01-13,PENDING
2026011300382,5,97,2026-01-13,PENDING
2026011300383,1,7,2026-01-13,PENDING
2026011300384,3,28,2026-01-13,PENDING
2026011300385,1,57,2026-01-13,CONFIRMED
2026011300386,4,47,2026-01-13,DELIVERED
2026011300387,4,72,2026-01-13,DELIVERED
2026011300388,2,39,2026-01-13,CONFIRMED
2026011300389,5,48,2026-01-13,SHIPPED
2026011300390,2,36,2026-01-13,DELIVERED
2026011300391,5,68,2026-01-13,PENDING
2026011300392,4,92,2026-01-13,PENDING
2026011300393,4,39,2026-01-13,SHIPPED
2026011300394,1,26,2026-01-13,CONFIRMED
2026011300395,2,93,2026-01-13,DELIVERED
2026011300396,2,3,2026-01-13,SHIPPED
2026011300397,4,47,2026-01-13,CONFIRMED
2026011300398,5,37,2026-01-13,DELIVERED
2026011300399,4,88,2026-01-13,SHIPPED
2026011300400,2,87,2026-01-13,DELIVERED
2026011300401,1,61,2026-01-13,PENDING
2026011300402,3,17,2026-01-13,SHIPPED
2026011300403,3,85,2026-01-13,CONFIRMED
2026011300404,5,33,2026-01-13,DELIVERED
2026011300405,1,65,2026-01-13,CONFIRMED
2026011300406,3,42,2026-01-13,CONFIRMED
2026011300407,4,61,2026-01-13,CONFIRMED
2026011300408,2,20,2026-01-13,PENDING
2026011300409,3,23,2026-01-13,CONFIRMED
2026011300410,5,73,2026-01-13,PENDING
2026011300411,5,29,2026-01-13,DELIVERED
2026011300412,2,92,2026-01-13,CONFIRMED
2026011300413,3,67,2026-01-13,DELIVERED
2026011300414,3,30,2026-01-13,DELIVERED
2026011300415,3,25,2026-01-13,PENDING
2026011300416,1,82,2026-01-13,DELIVERED
2026011300417,5,37,2026-01-13,CONFIRMED
2026011300418,2,21,2026-01-13,SHIPPED
2026011300419,4,67,2026-01-13,SHIPPED
2026011300420,3,61,2026-01-13,DELIVERED
2026011300421,3,84,2026-01-13,DELIVERED
2026011300422,1,49,2026-01-13,PENDING
2026011300423,4,38,2026-01-13,DELIVERED
2026011300424,1,9,2026-01-13,SHIPPED
2026011300425,5,4,2026-01-13,DELIVERED
2026011300426,1,66,2026-01-13,CONFIRMED
2026011300427,1,47,2026-01-13,SHIPPED
2026011300428,2,74,2026-01-13,DELIVERED
2026011300429,3,84,2026-01-13,DELIVERED
2026011300430,2,45,2026-01-13,DELIVERED
2026011300431,4,24,2026-01-13,DELIVERED
2026011300432,4,57,2026-01-13,DELIVERED
2026011300433,4,49,2026-01-13,DELIVERED
2026011300434,2,97,2026-01-13,CONFIRMED
2026011300435,1,49,2026-01-13,CONFIRMED
2026011300436,1,93,2026-01-13,DELIVERED
2026011300437,3,85,2026-01-13,DELIVERED
2026011300438,2,46,2026-01-13,SHIPPED
2026011300439,4,34,2026-01-13,SHIPPED
2026011300440,2,99,2026-01-13,PENDING
2026011300441,3,83,2026-01-13,CONFIRMED
2026011300442,2,53,2026-01-13,CONFIRMED
2026011300443,5,13,2026-01-13,SHIPPED
2026011300444,3,3,2026-01-13,DELIVERED
2026011300445,2,83,2026-01-13,DELIVERED
2026011300446,2,22,2026-01-13,CONFIRMED
2026011300447,4,99,2026-01-13,DELIVERED
2026011300448,1,8,2026-01-13,CONFIRMED
2026011300449,4,72,2026-01-13,PENDING
2026011300450,5,54,2026-01-13,DELIVERED
2026011300451,2,75,2026-01-13,PENDING
2026011300452,2,28,2026-01-13,PENDING
2026011300453,3,88,2026-01-13,SHIPPED
2026011300454,4,40,2026-01-13,PENDING
2026011300455,1,82,2026-01-13,DELIVERED
2026011300456,1,84,2026-01-13,SHIPPED
2026011300457,4,88,2026-01-13,CONFIRMED
2026011300458,2,50,2026-01-13,PENDING
2026011300459,2,44,2026-01-13,SHIPPED
2026011300460,2,63,2026-01-13,DELIVERED
2026011300461,2,69,2026-01-13,SHIPPED
2026011300462,4,97,2026-01-13,DELIVERED
2026011300463,1,61,2026-01-13,CONFIRMED
2026011300464,2,72,2026-01-13,PENDING
2026011300465,2,82,2026-01-13,CONFIRMED
2026011300466,5,60,2026-01-13,SHIPPED
2026011300467,4,61,2026-01-13,DELIVERED
2026011300468,1,54,2026-01-13,DELIVERED
2026011300469,5,34,2026-01-13,PENDING
2026011300470,1,69,2026-01-13,CONFIRMED
2026011300471,1,19,2026-01-13,SHIPPED
2026011300472,3,34,2026-01-13,DELIVERED
2026011300473,3,38,2026-01-13,DELIVERED
2026011300474,5,3,2026-01-13,CONFIRMED
2026011300475,5,83,2026-01-13,SHIPPED
2026011300476,1,73,2026-01-13,CONFIRMED
2026011300477,4,68,2026-01-13,CONFIRMED
2026011300478,3,95,2026-01-13,PENDING
2026011300479,1,95,2026-01-13,DELIVERED
2026011300480,2,17,2026-01-13,PENDING
2026011300481,1,13,2026-01-13,CONFIRMED
2026011300482,5,69,2026-01-13,PENDING
2026011300483,1,66,2026-01-13,SHIPPED
2026011300484,5,69,2026-01-13,CONFIRMED
2026011300485,3,70,2026-01-13,PENDING
2026011300486,1,1,2026-01-13,SHIPPED
2026011300487,4,69,2026-01-13,PENDING
2026011300488,4,43,2026-01-13,SHIPPED
2026011300489,3,64,2026-01-13,SHIPPED
2026011300490,3,25,2026-01-13,SHIPPED
2026011300491,5,65,2026-01-13,SHIPPED
2026011300492,4,12,2026-01-13,DELIVERED
2026011300493,1,64,2026-01-13,CONFIRMED
2026011300494,3,68,2026-01-13,PENDING
2026011300495,4,76,2026-01-13,CONFIRMED
2026011300496,4,3,2026-01-13,DELIVERED
2026011300497,2,67,2026-01-13,DELIVERED
2026011300498,5,68,2026-01-13,DELIVERED
2026011300499,1,60,2026-01-13,SHIPPED
2026011300500,3,97,2026-01-13,CONFIRMED
2026011300501,3,71,2026-01-13,CONFIRMED
2026011300502,2,45,2026-01-13,DELIVERED
2026011300503,2,64,2026-01-13,PENDING
2026011300504,2,77,2026-01-13,SHIPPED
2026011300505,2,37,2026-01-13,SHIPPED
2026011300506,5,86,2026-01-13,SHIPPED
2026011300507,4,72,2026-01-13,SHIPPED
2026011300508,2,19,2026-01-13,SHIPPED
2026011300509,5,7,2026-01-13,CONFIRMED
2026011300510,5,5,2026-01-13,CONFIRMED
2026011300511,2,81,2026-01-13,DELIVERED
2026011300512,1,65,2026-01-13,DELIVERED
2026011300513,5,33,2026-01-13,DELIVERED
2026011300514,5,45,2026-01-13,PENDING
2026011300515,4,69,2026-01-13,SHIPPED
2026011300516,5,46,2026-01-13,PENDING
2026011300517,4,67,2026-01-13,CONFIRMED
2026011300518,2,46,2026-01-13,DELIVERED
2026011300519,5,84,2026-01-13,DELIVERED
2026011300520,1,14,2026-01-13,CONFIRMED
2026011300521,1,9,2026-01-13,CONFIRMED
2026011300522,4,7,2026-01-13,DELIVERED
2026011300523,5,12,2026-01-13,PENDING
2026011300524,3,57,2026-01-13,DELIVERED
2026011300525,1,40,2026-01-13,SHIPPED
2026011300526,4,76,2026-01-13,DELIVERED
2026011300527,1,55,2026-01-13,CONFIRMED
2026011300528,1,12,2026-01-13,CONFIRMED
2026011300529,4,39,2026-01-13,PENDING
2026011300530,1,84,2026-01-13,CONFIRMED
2026011300531,2,100,2026-01-13,PENDING
2026011300532,4,25,2026-01-13,DELIVERED
2026011300533,4,53,2026-01-13,PENDING
2026011300534,1,28,2026-01-13,DELIVERED
2026011300535,3,94,2026-01-13,PENDING
2026011300536,4,41,2026-01-13,CONFIRMED
2026011300537,4,81,2026-01-13,SHIPPED
2026011300538,4,100,2026-01-13,DELIVERED
2026011300539,2,97,2026-01-13,CONFIRMED
2026011300540,5,20,2026-01-13,PENDING
2026011300541,5,61,2026-01-13,SHIPPED
2026011300542,5,47,2026-01-13,PENDING
2026011300543,4,84,2026-01-13,CONFIRMED
2026011300544,3,84,2026-01-13,PENDING
2026011300545,4,4,2026-01-13,CONFIRMED
2026011300546,1,50,2026-01-13,CONFIRMED
2026011300547,5,40,2026-01-13,DELIVERED
2026011300548,3,93,2026-01-13,DELIVERED
2026011300549,3,67,2026-01-13,SHIPPED
2026011300550,4,82,2026-01-13,CONFIRMED
2026011300551,2,89,2026-01-13,CONFIRMED
2026011300552,2,88,2026-01-13,PENDING
2026011300553,4,20,2026-01-13,CONFIRMED
2026011300554,2,55,2026-01-13,SHIPPED
2026011300555,3,17,2026-01-13,DELIVERED
2026011300556,1,9,2026-01-13,DELIVERED
2026011300557,1,38,2026-01-13,SHIPPED
2026011300558,5,9,2026-01-13,DELIVERED
2026011300559,4,98,2026-01-13,SHIPPED
2026011300560,5,54,2026-01-13,PENDING
2026011300561,3,72,2026-01-13,SHIPPED
2026011300562,1,56,2026-01-13,PENDING
2026011300563,4,60,2026-01-13,SHIPPED
2026011300564,5,3,2026-01-13,DELIVERED
2026011300565,4,46,2026-01-13,DELIVERED
2026011300566,5,15,2026-01-13,PENDING
2026011300567,1,13,2026-01-13,CONFIRMED
2026011300568,4,32,2026-01-13,DELIVERED
2026011300569,1,51,2026-01-13,CONFIRMED
2026011300570,2,84,2026-01-13,DELIVERED
2026011300571,4,93,2026-01-13,PENDING
2026011300572,4,54,2026-01-13,CONFIRMED
2026011300573,3,62,2026-01-13,DELIVERED
2026011300574,3,100,2026-01-13,SHIPPED
2026011300575,5,55,2026-01-13,CONFIRMED
2026011300576,4,15,2026-01-13,DELIVERED
2026011300577,5,73,2026-01-13,PENDING
2026011300578,5,86,2026-01-13,CONFIRMED
2026011300579,1,42,2026-01-13,PENDING
2026011300580,2,70,2026-01-13,CONFIRMED
2026011300581,3,74,2026-01-13,PENDING
2026011300582,5,44,2026-01-13,PENDING
2026011300583,3,79,2026-01-13,DELIVERED
2026011300584,3,78,2026-01-13,DELIVERED
2026011300585,5,10,2026-01-13,SHIPPED
2026011300586,2,17,2026-01-13,SHIPPED
